asd
asd
asd
100e-6,2.4352836e-07
200e-6,4.1234503000000003e-07
300e-6,5.7493176e-07
400e-6,7.4687337e-07
500e-6,9.1556691e-07
600e-6,1.0829125e-06
700e-6,1.2521374e-06
800e-6,1.4180116e-06
900e-6,1.5867660000000001e-06
1000e-6,1.7557857e-06
