Keithley 6487, temperature 1178 Ohm Dale mirror kOhm, IV-curve with average sweep from 20 V to 24.5 V, 10 points per voltage, LED UV 25 uA, voltage step 0.1 V
 Sweep settings: Start voltage: 20 V, end voltage:  24.5 V, sweep points: 45.0, current limit: 0.0025 A
 U/V, I/A, R/Ohm
20,8.115465399999998e-11
20.1,1.7123052799999998e-10
20.200000000000003,3.61324086e-11
20.300000000000004,1.7216554e-11
20.400000000000006,1.3042672399999998e-10
20.500000000000007,6.6935696e-11
20.60000000000001,1.61407588e-11
20.70000000000001,8.4719773e-11
20.80000000000001,4.705541500000002e-12
20.900000000000013,9.073836799999999e-11
21.000000000000014,5.4626813e-11
21.100000000000016,5.79745897e-11
21.200000000000017,7.4417164e-11
21.30000000000002,5.37986367e-11
21.40000000000002,8.549878100000002e-11
21.50000000000002,5.3413697999999995e-11
21.600000000000023,-3.1280229000000004e-11
21.700000000000024,2.273591600000001e-11
21.800000000000026,2.36257901e-10
21.900000000000027,1.289647837e-10
22.00000000000003,3.3980342e-10
22.10000000000003,1.2112125e-09
22.20000000000003,2.6841574e-09
22.300000000000033,4.3300002e-09
22.400000000000034,5.6729895e-09
22.500000000000036,6.8392551999999995e-09
22.600000000000037,7.935161300000001e-09
22.70000000000004,8.868739400000001e-09
22.80000000000004,9.854717e-09
22.90000000000004,1.1122768999999999e-08
23.000000000000043,1.2257829e-08
23.100000000000044,1.3339763e-08
23.200000000000045,1.4851765e-08
23.300000000000047,1.6266204999999997e-08
23.40000000000005,1.7729792e-08
23.50000000000005,1.9353014999999996e-08
23.60000000000005,2.104184e-08
23.700000000000053,2.2938093e-08
23.800000000000054,2.4925207999999997e-08
23.900000000000055,2.6910384999999998e-08
24.000000000000057,2.9157378000000006e-08
24.10000000000006,3.1516685e-08
24.20000000000006,3.4335535e-08
24.30000000000006,3.6913387e-08
24.400000000000063,4.004348599999999e-08
