Keithley 6487, temperature 197 Ohm Pt sipm kOhm, IV-curve with average sweep from 20 V to 24 V, 5 points per voltage, LED UV 50 uA, voltage step 0.1 V
 Sweep settings: Start voltage: 20 V, end voltage:  24 V, sweep points: 40.0, current limit: 0.0025 A
 U/V, I/A, R/Ohm
20,-1.9350934e-08
20.1,-1.7635042400000002e-08
20.200000000000003,-1.9963724e-08
20.300000000000004,-1.60416998e-08
20.400000000000006,-1.8247818e-08
20.500000000000007,-2.1638722e-08
20.60000000000001,-1.8697198000000002e-08
20.70000000000001,-1.87788884e-08
20.80000000000001,-1.9064857799999997e-08
20.900000000000013,-2.1511749600000007e-09
21.000000000000014,3.7068872e-08
21.100000000000016,8.899450000000001e-08
21.200000000000017,1.582831e-07
21.30000000000002,2.3917420000000003e-07
21.40000000000002,3.3481364e-07
21.50000000000002,4.3739807999999996e-07
21.600000000000023,5.540363600000001e-07
21.700000000000024,6.7839596e-07
21.800000000000026,8.0847514e-07
21.900000000000027,9.4411026e-07
22.00000000000003,1.0874668e-06
22.10000000000003,1.2393617999999999e-06
22.20000000000003,1.3911748e-06
22.300000000000033,1.5507504000000001e-06
22.400000000000034,1.7115918e-06
22.500000000000036,1.8737408e-06
22.600000000000037,2.0489628e-06
22.70000000000004,2.2187515999999996e-06
22.80000000000004,2.394545e-06
22.90000000000004,2.5783874e-06
23.000000000000043,2.7547936000000004e-06
23.100000000000044,2.9519952000000002e-06
23.200000000000045,3.1412698e-06
23.300000000000047,3.3332422e-06
23.40000000000005,3.5279094000000004e-06
23.50000000000005,3.7309924e-06
23.60000000000005,3.9290102e-06
23.700000000000053,4.1390392e-06
23.800000000000054,4.3399558000000006e-06
23.900000000000055,4.5582776e-06
